"id","slug","fieldPath","protectedContext","before","after"
"SEA-1984-03-12-0043","terry-jackson-b-1955-12-09-new-york-giants-1984","perspectives.0.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"SEA-1984-03-12-0043","terry-jackson-b-1955-12-09-new-york-giants-1984","perspectives.1.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"SEA-1984-03-12-0043","terry-jackson-b-1955-12-09-new-york-giants-1984","qaNotes","false","Verification pending. | AI regrade calibration: Synopsis explicitly describes no defining win or major loss, so verdict moved to even. | Consolidated duplicate Terry Jackson row SEA-1984-03-12-0044 into this canonical row. Grok confirmed row 45 should not become a separate canonical page. | Regraded 2026-05-31 for Seahawks verdict calibration. | Retained for TradeVerdicts database coverage. | Final Giants QA complete; curve-rebalanced verdict reviewed; no blank public fields. Blind-spot QA: non-ready public status suppressed. | Bottom Batch 028 public cleanup complete.","Verification pending. | AI regrade calibration: Synopsis explicitly describes no defining win or major loss, so verdict moved to even. | Consolidated duplicate Terry Jackson row SEA-1984-03-12-0044 into this canonical row. Grok confirmed row 45 should not become a separate canonical page. | Regraded 2026-05-31 for Seahawks verdict calibration. | Retained for TradeVerdicts database coverage. | Final Giants QA complete; curve-rebalanced verdict reviewed; no blank public fields. Blind-spot QA: non-ready public status suppressed. | review public cleanup complete."
"SF-1984-0214","frank-lemaster-philadelphia-eagles-1984","qaNotes","false","Batch 016 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. Blind-spot QA: non-ready public status suppressed.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. Blind-spot QA: non-ready public status suppressed."
"SF-1984-0214","frank-lemaster-philadelphia-eagles-1984","perspectives.0.qaNotes","false","Batch 016 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CIN-1984-0093","1984-first-round-pick-16-pete-koch-new-england-patriots-1984","qaNotes","false","Batch 012 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-1984-04-10-0184","eason-ramson-san-francisco-49ers-1984","perspectives.0.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-10-0184","eason-ramson-san-francisco-49ers-1984","perspectives.1.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-10-0184","eason-ramson-san-francisco-49ers-1984","qaNotes","false","Final QA passed. | Reduced-even regrade: C→C+; score proxy 3. verify high-profile/recent rows in | Reduced-even regrade: C→C+; score proxy 3. Initial 49ers pass complete; verify high-profile/recent rows in final audit. | Final QA passed. | Bottom Batch 028 public cleanup complete.","Final QA passed. | Reduced-even regrade: C→C+; score proxy 3. verify high-profile/recent rows in | Reduced-even regrade: C→C+; score proxy 3. Initial 49ers pass complete; verify high-profile/recent rows in final audit. | Final QA passed. | review public cleanup complete."
"DEN-1984-04-24-0185","1984-fourth-round-pick-89-randy-robbins-tampa-bay-buccaneers-1984","perspectives.0.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-24-0185","1984-fourth-round-pick-89-randy-robbins-tampa-bay-buccaneers-1984","perspectives.1.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-24-0185","1984-fourth-round-pick-89-randy-robbins-tampa-bay-buccaneers-1984","qaNotes","false","Final QA passed. | Final | Final QA passed. | Final public-data QA complete. | Bottom Batch 028 public cleanup complete. | Global duplicate-asset sweep v3 ultrasafe cleanup.","Final QA passed. | Final | Final QA passed. | Final public-data QA complete. | review public cleanup complete. | Global duplicate-asset sweep v3 ultrasafe cleanup."
"DEN-1984-04-26-0186","scott-brunner-new-york-giants-1984","perspectives.0.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-26-0186","scott-brunner-new-york-giants-1984","perspectives.1.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-26-0186","scott-brunner-new-york-giants-1984","qaNotes","false","Final QA passed | Final Giants QA complete; no blank public fields. | Final QA passed. | Final Giants QA complete; no blank public fields. | Bottom Batch 028 public cleanup complete.","Final QA passed | Final Giants QA complete; no blank public fields. | Final QA passed. | Final Giants QA complete; no blank public fields. | review public cleanup complete."
"DEN-1984-04-27-0187","dave-logan-russell-cleveland-browns-1984","perspectives.0.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-27-0187","dave-logan-russell-cleveland-browns-1984","perspectives.1.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"DEN-1984-04-27-0187","dave-logan-russell-cleveland-browns-1984","qaNotes","false","Final QA passed | Final QA passed. | Final Browns QA complete; required fields populated. | Bottom Batch 028 public cleanup complete.","Final QA passed | Final QA passed. | Final Browns QA complete; required fields populated. | review public cleanup complete."
"SF-1984-0219","1984-third-round-pick-73-guy-mcintyre-arizona-st-louis-cardinals-1984","qaNotes","false","Batch 016 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1984-0219","1984-third-round-pick-73-guy-mcintyre-arizona-st-louis-cardinals-1984","perspectives.0.qaNotes","false","Batch 016 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1984-0219","1984-third-round-pick-73-guy-mcintyre-arizona-st-louis-cardinals-1984","perspectives.1.qaNotes","false","Batch 016 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIN-1984-07-03-0150","jerry-baker-denver-broncos-1984","perspectives.0.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
"MIN-1984-07-03-0150","jerry-baker-denver-broncos-1984","perspectives.1.qaNotes","false","Bottom Batch 028 public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed.","review public cleanup: canonical perspective rebuilt; duplicate/conflicting perspectives and public-language artifacts removed."
